"Host.Id","Host.Since","Name","Neighbourhood","Property.Type","Room.Type","Zipcode","Beds","Number.Of.Reviews","Price","Review.Scores.Rating"
2269453,"5/1/12","Summer Discount Gorg Loft in WBurg!","Brooklyn","Apartment","Entire home/apt",11211,1,37,"175",90
28018723,"2/19/15","Large furnished 1 bedroom apt","Queens","Apartment","Entire home/apt",11105,1,1,"150",40
3152385,"8/3/12","1br +, healthclub, balcony, UES","Manhattan","Apartment","Entire home/apt",10021,3,0,"170",NA
2346935,"5/11/12","Cozy One-Bedroom in Crown Heights","Brooklyn","Apartment","Entire home/apt",11213,2,71,"100",90
34480525,"5/28/15","Lovely Studio in West Village","Manhattan","Apartment","Entire home/apt",10014,1,1,"140",NA
6141961,"4/29/13","Bright Williamsburg Apt Near Subway","Brooklyn","Apartment","Entire home/apt",11211,1,7,"185",100
10644779,"12/15/13","Cozy Quiet Apt overlooking Gardens!","Manhattan","Apartment","Entire home/apt",10011,1,0,"195",NA
25142304,"12/23/14","Large Apt With Private Backyard","Manhattan","Apartment","Entire home/apt",10027,1,0,"100",NA
38964159,"7/19/15","Quiet 1 Bedroom East Village Living","Manhattan","Apartment","Entire home/apt",10009,2,0,"145",NA
3626956,"9/20/12","serenity guaranteed","Manhattan","Apartment","Entire home/apt",10035,2,0,"500",NA
2068365,"4/4/12","Best Apartment by Central Park","Manhattan","Apartment","Entire home/apt",10026,1,1,"150",NA
16478932,"6/6/14","Your Perfect Bburg 1BR—Convenient!","Brooklyn","Apartment","Entire home/apt",11211,1,6,"144",97
5287302,"3/2/13","Cozy 1 Bedroom in Gramercy/KipsBay!","Manhattan","Apartment","Entire home/apt",10010,1,1,"145",100
14430290,"4/18/14","Elegant Upper East Side Apartment","Manhattan","Apartment","Entire home/apt",10035,6,10,"285",71
24680496,"12/10/14","In Hell's Kitchen for Spring","Manhattan","Apartment","Entire home/apt",10019,2,4,"150",90
15716203,"5/19/14","Sunny, East Village Apartment!","Manhattan","Apartment","Entire home/apt",10003,2,1,"180",80
20557884,"8/26/14","Cozy Private Suite in Williamsburg","Brooklyn","Apartment","Entire home/apt",11206,2,6,"150",100
36696229,"6/25/15","Classic Soho Apartment!","Manhattan","Apartment","Entire home/apt",10012,1,0,"240",NA
6641332,"5/29/13","Midtown Clean 1 Bedroom","Manhattan","Apartment","Entire home/apt",10016,3,7,"200",86
272730,"10/27/10","East Village House -- Unique!","Manhattan","Cabin","Entire home/apt",10009,1,19,"250",98
4260203,"11/27/12","Clean and Cozy West Village Apt","Manhattan","Apartment","Entire home/apt",10014,1,9,"190",100
18342532,"7/18/14","West Village, NYC apartment","Manhattan","Apartment","Entire home/apt",10014,1,1,"240",100
814964,"7/13/11","Wiliamsburg Garden House Retreat","Brooklyn","House","Entire home/apt",11211,2,0,"230",NA
4967319,"2/4/13","Gorgeous 1 br in heart of Chelsea","Manhattan","Apartment","Entire home/apt",10011,1,12,"224",95
1564111,"1/3/12","Adorable Studio in Heart of BKLYN","Brooklyn","Apartment","Entire home/apt",11205,1,6,"140",93
7452455,"7/13/13","MANHATTAN Studio SECONDS to 6 Train","Manhattan","Apartment","Entire home/apt",10029,3,52,"200",83
1409438,"11/15/11","Gorgeous 1 bedroom-amazing location","Manhattan","Apartment","Entire home/apt",10027,1,6,"165",75
5817532,"4/7/13","Central Park Townhouse Apartment","Manhattan","Apartment","Entire home/apt",10025,4,15,"500",96
19282518,"8/1/14","LUXURY MANSION WITH A POOL IN SI","Staten Island","House","Entire home/apt",10309,4,0,"850",NA
2763036,"6/27/12","Beautiful 1 bedroom upper east side","Manhattan","Apartment","Entire home/apt",10065,2,0,"173",NA
12568164,"2/25/14","Beautiful East Village Penthouse","Manhattan","Apartment","Entire home/apt",10003,1,0,"275",NA
11888010,"2/3/14","Historic Tranquil Charming  4","Manhattan","Apartment","Entire home/apt",10031,2,1,"125",NA
535206,"4/25/11","Waterside Luxury Penthouse Getaway","Brooklyn","Apartment","Entire home/apt",11211,1,2,"300",100
1645496,"1/24/12","Perfect Upper East Side One Bedroom","Manhattan","Apartment","Entire home/apt",10075,1,4,"120",93
35857384,"6/15/15","Gorgeous Gramercy Studio","Manhattan","Apartment","Entire home/apt",10003,1,0,"95",NA
13997794,"4/7/14","Quant Apt. 25 Minutes From The City","Queens","House","Entire home/apt",11375,1,21,"108",95
14840359,"4/28/14","Funky Carroll Gardens walk up apt.","Brooklyn","Apartment","Entire home/apt",11231,2,1,"220",80
12394553,"2/19/14","Beautiful Prime Williamsburg Apt","Brooklyn","Apartment","Entire home/apt",11211,1,2,"140",90
39153840,"7/21/15","Alessandro","Manhattan","Condominium","Entire home/apt",10011,2,9,"159",87
756577,"6/29/11","Amazing 1BR with private terrace","Brooklyn","Apartment","Entire home/apt",11211,1,0,"175",NA
38473206,"7/14/15","Charming Studio in Harlem","Manhattan","Apartment","Entire home/apt",10037,1,2,"100",100
25268332,"12/27/14","Brooklyn Family Apartment","Brooklyn","Apartment","Entire home/apt",11215,4,1,"165",NA
34920125,"6/3/15","CUTE STUDIO IN HEART OF CHELSEA","Manhattan","Apartment","Entire home/apt",10011,1,2,"125",100
202211,"8/15/10","Cosy clean modern apartment","Manhattan","Apartment","Entire home/apt",10003,1,0,"200",NA
36538690,"6/23/15","Park Slope Brooklyn for July","Brooklyn","Apartment","Entire home/apt",11215,3,1,"3,100",100
30193,"8/6/09","Midtown Pied-a-terre","Manhattan","Apartment","Entire home/apt",10019,1,40,"150",93
12382677,"2/19/14","Small & simple place","Manhattan","Apartment","Entire home/apt",10036,1,2,"100",90
18609861,"7/22/14","Art Deco Apt","Manhattan","Apartment","Entire home/apt",10009,1,1,"195",100
1422695,"11/19/11","Rare Classic in Lower East Side","Manhattan","Apartment","Entire home/apt",10002,2,4,"245",80
30147521,"3/28/15","Family Friendly 2 BDR in Brooklyn!","Brooklyn","Apartment","Entire home/apt",11238,5,4,"175",90
2105276,"4/10/12","Cozy & SPacious in d heart Astoria","Queens","Apartment","Entire home/apt",11103,1,30,"130",94
31245355,"4/14/15","Boarding Room-style mini apartment","Manhattan","Apartment","Entire home/apt",10037,1,1,"65",100
22344488,"10/9/14","Long Island City- Furnished Studio","Queens","Apartment","Entire home/apt",11101,1,6,"110",72
2373784,"5/14/12","SPACIOUS 1BR NEXT TO CENTRAL PARK","Manhattan","Apartment","Entire home/apt",10024,1,6,"180",60
825252,"7/15/11","Peaceful Park Slope near subways","Brooklyn","Apartment","Entire home/apt",11217,1,23,"115",93
20557884,"8/26/14","Musician's Lair","Brooklyn","Apartment","Entire home/apt",11206,2,4,"150",100
15688520,"5/18/14","Spectacular Townhouse","Manhattan","House","Entire home/apt",10009,6,5,"900",100
9053876,"9/25/13","BED STUY PIED A TERRE","Brooklyn","Apartment","Entire home/apt",11213,2,5,"120",92
14586567,"4/22/14","Studio in UWS- Manhattan","Manhattan","Apartment","Entire home/apt",10025,1,0,"150",NA
1763009,"2/16/12","Charming 1BR Brownstone Apartment","Brooklyn","Apartment","Entire home/apt",11238,1,4,"120",93
7556987,"7/17/13","Fabulous UWS Apartment","Manhattan","Apartment","Entire home/apt",10025,4,4,"100",95
733316,"6/22/11","Spacious Loft w/ Tons of Character","Manhattan","Apartment","Entire home/apt",10002,3,8,"599",83
5334433,"3/5/13","One bedroom apt. Upper East Side","Manhattan","Apartment","Entire home/apt",10128,2,1,"168",100
39394805,"7/23/15","Chic 1BR, 15 mins to the city!","Queens","Apartment","Entire home/apt",11373,3,6,"120",100
5767473,"4/4/13","NYC best location: heart of Soho/WV","Manhattan","Apartment","Entire home/apt",10013,1,12,"179",85
1805325,"2/24/12","Modern 4 BR - Heart of East Village","Manhattan","Apartment","Entire home/apt",10009,4,1,"405",100
3506806,"9/8/12","Luxury Manhattan Studio","Manhattan","Apartment","Entire home/apt",10019,1,3,"190",90
6981777,"6/18/13","Spacious, lovely & artistic loft","Brooklyn","Apartment","Entire home/apt",11215,2,22,"119",96
516563,"4/17/11","Southern exposure apt in les view","Manhattan","Apartment","Entire home/apt",10002,1,0,"130",NA
5547879,"3/20/13","Williamsburg Apartment with a View","Brooklyn","Apartment","Entire home/apt",11249,1,0,"130",NA
23333957,"11/4/14","1BR in prime time UES location","Manhattan","Apartment","Entire home/apt",10021,1,5,"150",84
2050523,"4/1/12","Gorgeous Apartment by Bryant Park","Manhattan","Apartment","Entire home/apt",10018,1,25,"260",99
7580633,"7/18/13","BRIGHT NYC APT COZY WITH FIREPLACE!","Manhattan","Apartment","Entire home/apt",10010,1,2,"375",90
33106240,"5/11/15","Gorgeous Gramercy Park Duplex","Manhattan","Apartment","Entire home/apt",10010,1,0,"225",NA
27863482,"2/16/15","3 BD home for groups and families","Bronx","House","Entire home/apt",10454,3,0,"300",NA
87105,"3/1/10","Close to Lincoln Center and C Park","Manhattan","Apartment","Entire home/apt",10023,2,3,"250",93
26242167,"1/17/15","Lovely 1 bedroom apart Midtown West","Manhattan","Apartment","Entire home/apt",10036,1,5,"200",88
1243033,"10/3/11","Bright Park Slope 2 BR w/ Backyard","Brooklyn","Apartment","Entire home/apt",11215,3,26,"210",93
7137253,"6/26/13","East Village quirky apartment","Manhattan","Apartment","Entire home/apt",10009,1,7,"220",72
24364365,"12/1/14","Luxury Apartment Building Home","Manhattan","Apartment","Entire home/apt",10016,1,0,"260",NA
11576459,"1/23/14","Studio Apt 15 minutes to Manhattan","Brooklyn","House","Entire home/apt",11232,1,4,"75",80
33289481,"5/13/15","Renovated UES Big Apartment","Manhattan","Apartment","Entire home/apt",10021,1,0,"120",NA
8135210,"8/13/13","Sunny 1-Bedroom Apartment: Astoria","Queens","Apartment","Entire home/apt",11106,2,1,"108",100
2354243,"5/12/12","Rare Ground Floor SoHo Hideaway!","Manhattan","Apartment","Entire home/apt",10013,2,92,"159",91
37416396,"7/3/15","Studio in the heart of Manhattan!","Manhattan","Apartment","Entire home/apt",10010,1,0,"200",NA
4532557,"12/30/12","BK Rest - Williamsburg, Brooklyn","Brooklyn","Apartment","Entire home/apt",11206,2,13,"175",97
13535952,"3/25/14","Beautiful Studio Near Times Square","Manhattan","Apartment","Entire home/apt",10036,1,0,"300",NA
2527165,"6/2/12","East Village/Lower Eastside haven","Manhattan","Apartment","Entire home/apt",10009,1,4,"110",90
57574,"11/25/09","Modern 1br loft apt in Williamsburg","Brooklyn","Apartment","Entire home/apt",11211,1,10,"195",98
2948223,"7/15/12","Elegant 3 Bedroom in Brooklyn","Brooklyn","Apartment","Entire home/apt",11221,7,122,"215",94
34677061,"5/31/15","Trendy Park Slope Brownstone","Brooklyn","Townhouse","Entire home/apt",11215,1,2,"159",100
16903170,"6/17/14","Gorgeous Apartment in Townhouse!!!","Manhattan","Apartment","Entire home/apt",10028,4,3,"400",100
8167789,"8/14/13","West Village Studio - Prime Spot","Manhattan","Apartment","Entire home/apt",10014,1,0,"250",NA
18553177,"7/21/14","Stylish & Modern in Midtown","Manhattan","Apartment","Entire home/apt",10022,1,6,"159",97
2361627,"5/13/12","2 BR Apartment in Bushwick","Brooklyn","Apartment","Entire home/apt",11221,2,0,"125",NA
206769,"8/19/10","LUXURY Condo by the Park!","Brooklyn","Apartment","Entire home/apt",11211,2,8,"195",93
1096771,"9/1/11","Park Avenue South 2Bdr Loft","Manhattan","Apartment","Entire home/apt",10016,2,8,"350",95
8480056,"8/27/13","Bright, Spacious Apt in Nolita","Manhattan","Apartment","Entire home/apt",10013,1,1,"155",100
1530107,"12/23/11","Cozy One Bedroom In Center of City","Manhattan","Apartment","Entire home/apt",10001,2,0,"210",NA
1783,"8/12/08","Amazing Also","Manhattan","Apartment","Entire home/apt",10004,1,9,"250",100
25363769,"12/29/14","Brooklyn's Landmark Opulence","Brooklyn","Apartment","Entire home/apt",11216,1,8,"210",93
19962052,"8/13/14","Walk Up 2 Bedroom Near Gramercy","Manhattan","Apartment","Entire home/apt",10010,2,13,"180",83
24881130,"12/15/14","Worldly styled 1 BR in trendy LES","Manhattan","Apartment","Entire home/apt",10002,2,0,"110",NA
9224914,"10/4/13","Cozy Historic East Village 1 Bdrm","Manhattan","Apartment","Entire home/apt",10009,1,11,"196",91
2639001,"6/14/12","Massive Sunny 2 Story Tribeca Loft","Manhattan","Loft","Entire home/apt",10013,4,29,"490",97
5042891,"2/11/13","Luxury Apartment Near Central Park","Manhattan","Apartment","Entire home/apt",10019,2,0,"260",NA
11538132,"1/22/14","Prime SuperBowl Furnished Studio","Manhattan","Apartment","Entire home/apt",10001,2,0,"800",NA
7556698,"7/17/13","Downtown Luxury 1 Bedroom 900 sq ft","Manhattan","Apartment","Entire home/apt",10280,2,2,"449",100
9817733,"11/4/13","Private, Peaceful Times Square 1BR","Manhattan","Apartment","Entire home/apt",10018,1,25,"170",88
15192,"4/28/09","Cozy Furnished 2 Bedroom Apartment","Brooklyn","Apartment","Entire home/apt",11216,3,8,"159",84
10452022,"12/5/13","Charming Apartment in Ideal Locale","Manhattan","Apartment","Entire home/apt",10014,2,5,"205",93
31587785,"4/20/15","Cozy Garden unit all yourself","Queens","House","Entire home/apt",11385,1,3,"100",87
10102465,"11/18/13","Spacious two bedroom in UES","Manhattan","Apartment","Entire home/apt",10021,1,2,"250",100
2077230,"4/5/12","Sunny spacious LES / Chinatown Loft","Manhattan","Apartment","Entire home/apt",10002,1,1,"180",100
3173521,"8/6/12","Union Square/ East Village Fabulous","Manhattan","Apartment","Entire home/apt",10003,1,39,"209",94
5575909,"3/22/13","Cozy studio at the Union Square","Manhattan","Apartment","Entire home/apt",10011,2,2,"240",100
4881594,"1/28/13","Modern Brooklyn Getaway","Brooklyn","Apartment","Entire home/apt",11238,2,12,"125",82
5190208,"2/22/13","Prime Williamsburg Luxe Design Loft","Brooklyn","Apartment","Entire home/apt",11249,1,1,"270",100
190355,"8/3/10","Spacious Upper East Side with View","Manhattan","Apartment","Entire home/apt",10028,1,0,"149",NA
384796,"2/9/11","PRIVATE STUDIO: L TRAIN WATERFRONT","Brooklyn","Apartment","Entire home/apt",11211,1,111,"130",95
4679095,"1/12/13","Manhattan Midtown West Cozy&Modern","Manhattan","Apartment","Entire home/apt",10019,2,45,"185",93
21641864,"9/22/14","Charming 1 bedroom Art Deco apt","Manhattan","Apartment","Entire home/apt",10009,1,3,"170",100
1360984,"11/2/11","Private Flat - Subway Across Street","Queens","Apartment","Entire home/apt",11375,1,4,"85",95
685129,"6/10/11","Hideaway in Harlem!","Manhattan","Apartment","Entire home/apt",10027,2,0,"305",NA
20147580,"8/17/14","Charming Apartment in heart of SoHo","Manhattan","Apartment","Entire home/apt",10012,1,6,"199",87
1787313,"2/21/12","Modern Upper East Side Studio","Manhattan","Apartment","Entire home/apt",10021,1,1,"100",100
6319915,"5/10/13","3-Bdrm Duplex Apartment St. George","Staten Island","Apartment","Entire home/apt",10301,3,0,"185",NA
5884754,"4/11/13","Summer Rental  Uptown Apartment","Manhattan","Apartment","Entire home/apt",10040,1,0,"65",NA
6155050,"4/29/13","Artist's Loft- Private Deck w/View","Brooklyn","Apartment","Entire home/apt",11249,2,13,"155",100
869051,"7/25/11","Sunny, Spacious, Quiet 3 BR","Brooklyn","Apartment","Entire home/apt",11216,3,0,"225",NA
25346911,"12/29/14","Harlem Studio - 24hr Drmn - Terrace","Manhattan","Apartment","Entire home/apt",10037,1,0,"275",NA
24560401,"12/6/14","2br Near Brooklyn Bridge.","Brooklyn","House","Entire home/apt",11205,4,1,"160",100
11495235,"1/20/14","Spacious Loft with Spiral Staircase","Brooklyn","Apartment","Entire home/apt",11237,2,1,"150",100
41764758,"8/17/15","Great Location Park Slope","Brooklyn","Apartment","Entire home/apt",11215,2,0,"139",NA
12921073,"3/8/14","Private large one bedroom -","Manhattan","Apartment","Entire home/apt",10028,1,0,"150",NA
4304159,"12/2/12","Magical garden apt. in Park Slope","Brooklyn","Apartment","Entire home/apt",11217,2,3,"150",87
9999172,"11/13/13","East Williamsburgs finest.","Brooklyn","Apartment","Entire home/apt",11206,2,3,"125",87
9227788,"10/4/13","Spacious NYC Holiday UWS Rental","Manhattan","Apartment","Entire home/apt",10025,3,0,"450",NA
7635366,"7/21/13","Cozy Long Studio-entire Apartment!","Manhattan","Apartment","Entire home/apt",10027,1,39,"109",91
18815380,"7/24/14","Quaint 1BR apartment","Manhattan","Apartment","Entire home/apt",10065,1,24,"127",87
5570267,"3/22/13","Beautiful 1 Bedroom in Williamsburg","Brooklyn","Apartment","Entire home/apt",11249,1,0,"110",NA
607632,"5/20/11","Modern, Cozy! TimeSq/Hell's Kitchen","Manhattan","Apartment","Entire home/apt",10036,2,28,"253",94
39538145,"7/25/15","Spacious 2 Bdr in Williamsburg","Brooklyn","Apartment","Entire home/apt",11211,2,2,"220",100
6161582,"4/30/13","Beautiful Studio in NYC - Gramercy","Manhattan","Apartment","Entire home/apt",10010,1,4,"199",100
5272453,"2/28/13","Loft like apartment in Greenpoint","Brooklyn","Apartment","Entire home/apt",11222,1,3,"125",93
2087636,"4/7/12","Great Apt IDEAL Location 900 SF","Manhattan","Apartment","Entire home/apt",10002,2,0,"225",NA
317692,"12/13/10","Delightful & Modern 1 Bedroom","Brooklyn","Apartment","Entire home/apt",11217,1,2,"120",90
1349340,"10/29/11","Charming 1BR Greenpoint, Brooklyn","Brooklyn","Apartment","Entire home/apt",11222,1,14,"145",89
9813974,"11/4/13","Colorful Two Room Separate Entrance","Manhattan","Apartment","Entire home/apt",10040,2,9,"110",89
327673,"12/26/10","Charming Garden Apt in Park Slope","Brooklyn","Apartment","Entire home/apt",11215,3,56,"180",94
5916282,"4/14/13","12/20-1/2CarrollGdns lg aptnear F/G","Brooklyn","Apartment","Entire home/apt",11231,1,0,"195",NA
3716641,"9/30/12","Luxury Studio on Broadway @ UWS","Manhattan","Apartment","Entire home/apt",10024,1,2,"89",100
9204689,"10/3/13","Adorable Studio! Sleeps up to 4","Manhattan","Apartment","Entire home/apt",10024,2,6,"150",92
846263,"7/20/11","Cozy furnished studio for summer","Manhattan","Apartment","Entire home/apt",10002,1,1,"142",80
1879389,"3/7/12","Entire loft, best Williamsburg","Brooklyn","Loft","Entire home/apt",11249,1,12,"179",95
2202858,"4/23/12","Bright One Bed Apt","Brooklyn","Apartment","Entire home/apt",11225,1,0,"110",NA
7573842,"7/18/13","Heart of West Village cozy apt","Manhattan","Apartment","Entire home/apt",10014,1,0,"240",NA
33432100,"5/15/15","Hip Artist Apartment w/  Tiki Bar","Manhattan","Apartment","Entire home/apt",10002,2,1,"175",80
2140489,"4/14/12","Fantastic trendy and cozy 1 bedroom","Manhattan","Apartment","Entire home/apt",10128,1,4,"130",100
811262,"7/12/11","Spacious 3BR Duplex in heart of NYC","Manhattan","Apartment","Entire home/apt",10003,3,3,"350",100
7376556,"7/9/13","Beautiful, Sunny, Brownstone apt.","Queens","Apartment","Entire home/apt",11385,3,0,"200",NA
6755894,"6/5/13","Midtown 2 bd HighRise Apt","Manhattan","Apartment","Entire home/apt",10022,2,1,"199",100
42945917,"8/30/15","Charming East Village Apartment","Manhattan","Apartment","Entire home/apt",10009,1,0,"159",NA
10555095,"12/10/13","SuperBowl-24th Between 2nd and 3rd","Manhattan","Apartment","Entire home/apt",10010,2,0,"500",NA
17248855,"6/25/14","Awesome Apt in Heart of the Village","Manhattan","Apartment","Entire home/apt",10012,1,6,"155",96
3479796,"9/5/12","Spacious Sunny 2 BR Brownstone Apt","Brooklyn","Apartment","Entire home/apt",11216,2,1,"125",100
552679,"5/2/11","Tree lined block modern apartment","Brooklyn","Apartment","Entire home/apt",11238,2,52,"175",97
1742550,"2/12/12","Sunny Park Slope Apartment","Brooklyn","Apartment","Entire home/apt",11215,2,6,"125",96
2137368,"4/14/12","Elegant 2 story apartment","Manhattan","Apartment","Entire home/apt",10021,1,0,"250",NA
10971751,"1/2/14","1 BR apt in Atlantic Avenue","Brooklyn","Apartment","Entire home/apt",11217,1,1,"119",100
2424873,"5/21/12","Lovely 1BR - Midtown East by metro","Manhattan","Apartment","Entire home/apt",10022,1,21,"150",93
173137,"7/19/10","Your Pied-à-Terre in BK. 1 BR","Brooklyn","Apartment","Entire home/apt",11205,1,10,"165",94
15151070,"5/5/14","NYC 2BD/2BA APT IN DOORMAN BLDG","Manhattan","Apartment","Entire home/apt",10028,3,2,"250",100
22572019,"10/15/14","Beautiful one bedroom with balcony","Manhattan","Condominium","Entire home/apt",10019,2,1,"235",NA
1386132,"11/8/11","2 Bedroom Apt 20 min from Times Sq","Manhattan","Apartment","Entire home/apt",10032,2,0,"300",NA
6193957,"5/2/13","2BR Marilyn Monroe Amazing Location","Manhattan","Apartment","Entire home/apt",10021,2,3,"285",87
2365480,"5/14/12","Sun-drenched 1-bed by Prospect Park","Brooklyn","Apartment","Entire home/apt",11215,1,7,"140",91
866841,"7/25/11","Modern, beautiful & spacious apt","Manhattan","Apartment","Entire home/apt",10002,2,54,"159",93
39699925,"7/27/15","Charming one bedroom NYC treasure","Manhattan","Apartment","Entire home/apt",10002,1,0,"125",NA
3057531,"7/25/12","PRIVATE One Bedroom WILLIAMSBURG","Brooklyn","Apartment","Entire home/apt",11211,1,2,"175",90
5132658,"2/18/13","Charming 1 BD apartment Upper East","Manhattan","Apartment","Entire home/apt",10029,2,9,"140",96
4705919,"1/14/13","Luxury apt in waterfront building","Manhattan","Apartment","Entire home/apt",10280,1,1,"250",100
6083377,"4/25/13","Charming Apartment by Times Square","Manhattan","Apartment","Entire home/apt",10019,3,3,"99",80
13424,"4/14/09","An Oasis In Hell's Kitchen!","Manhattan","Apartment","Entire home/apt",10019,1,7,"280",100
41276400,"8/12/15","Amazing Converted Loft","Brooklyn","Loft","Entire home/apt",11249,1,0,"275",NA
3900965,"10/17/12","Spacious 1BR Gem Downtown Manhattan","Manhattan","Apartment","Entire home/apt",10002,1,16,"200",96
25520865,"1/2/15","SUNNY HISTORIC BROWNSTONE.","Brooklyn","Apartment","Entire home/apt",11249,2,0,"150",NA
3716641,"9/30/12","Luxury Newly Renovated Studio","Manhattan","Apartment","Entire home/apt",10024,1,4,"114",100
6845704,"6/10/13","Pretty, Light Downtown Apartment","Manhattan","Apartment","Entire home/apt",10002,1,3,"140",93
12128527,"2/10/14","Nice & Spacious w/Yard - near Park","Brooklyn","Apartment","Entire home/apt",11218,1,23,"145",90
8096805,"8/12/13","Cozy One-Bedroom with Outdoor Space","Brooklyn","Apartment","Entire home/apt",11221,1,5,"85",88
3675377,"9/25/12","Amazing Downtown Apartment!","Manhattan","Apartment","Entire home/apt",10005,1,20,"250",100
2020431,"3/27/12","Soho Loft!  READ OUR REVIEWS!","Manhattan","Apartment","Entire home/apt",10013,1,46,"250",96
36240131,"6/19/15","Newly Renovated UES Studio","Manhattan","Apartment","Entire home/apt",10028,1,0,"115",NA
861525,"7/24/11","In the heart of Union Square!","Manhattan","Apartment","Entire home/apt",10003,1,0,"210",NA
8238819,"8/18/13","Spacious Loft - Convenient & Bright","Brooklyn","Apartment","Entire home/apt",11222,2,30,"125",91
9129677,"9/29/13","Charming Artistic Manhattan Apt","Manhattan","Apartment","Entire home/apt",10028,2,0,"105",NA
17468163,"6/30/14","New York City Large Gramercy Studio","Manhattan","Apartment","Entire home/apt",10010,1,29,"150",86
874913,"7/26/11","Classic Park Slope Studio","Brooklyn","Apartment","Entire home/apt",11215,1,8,"110",100
2529199,"6/2/12","Cozy Alcove Studio in TriBeCa","Manhattan","Apartment","Entire home/apt",10013,1,0,"155",NA
1388776,"11/9/11","Huge and Sunny East Village Rental","Manhattan","Apartment","Entire home/apt",10003,2,15,"199",90
29017106,"3/9/15","Spacious, Bright with Outdoor Space","Brooklyn","Apartment","Entire home/apt",11222,1,1,"85",100
6337944,"5/11/13","Sunny large 1bd apt in Chelsea","Manhattan","Apartment","Entire home/apt",10011,1,0,"250",NA
1613102,"1/16/12","Designer East Village Luxury 2 Bdrm","Manhattan","Apartment","Entire home/apt",10003,2,144,"308",93
25111342,"12/22/14","Large apt in elevator bldng!","Brooklyn","Apartment","Entire home/apt",11218,3,0,"143",NA
13006977,"3/10/14","Bright BK studio apt (Ft. Greene)","Brooklyn","Apartment","Entire home/apt",11238,1,30,"100",97
6619870,"5/28/13","Sunny Apt. in Historic Fort Greene","Brooklyn","Apartment","Entire home/apt",11205,2,4,"150",100
8649419,"9/5/13","Big 1BD Apt in the heart of NYC","Manhattan","Apartment","Entire home/apt",10010,1,0,"300",NA
9050139,"9/25/13","Williamsburg Getaway","Brooklyn","Apartment","Entire home/apt",11206,3,30,"135",96
28422099,"2/26/15","Beautiful 1BR in West Harlem!","Manhattan","Apartment","Entire home/apt",10027,1,22,"135",94
36489744,"6/23/15","New York Flare","Manhattan","Apartment","Entire home/apt",10016,1,0,"200",NA
11704098,"1/27/14","Beautiful Apartment right Penn Stat","Manhattan","Apartment","Entire home/apt",10001,3,0,"1,500",NA
23899202,"11/18/14","ART DECO","Manhattan","Apartment","Entire home/apt",10009,1,3,"195",100
4129805,"11/12/12","Charming, Bright Village Duplex","Manhattan","Apartment","Entire home/apt",10014,4,2,"300",91
12456425,"2/21/14","-3 Bedroom Apartment in New York-","Manhattan","Apartment","Entire home/apt",10018,3,4,"200",60
18218942,"7/16/14","Beautiful Clean 10 Min from Center","Queens","Apartment","Entire home/apt",11103,1,14,"170",97
1410115,"11/15/11","Sunny East Village 1BR On The Park","Manhattan","Apartment","Entire home/apt",10009,1,15,"155",99
18287550,"7/17/14","UES Sleeps 4 with Patio near Park","Manhattan","Apartment","Entire home/apt",10021,2,0,"200",NA
4659268,"1/10/13","Huge 1 Bed Apt in Astoria w/ grill","Queens","Apartment","Entire home/apt",11105,1,2,"125",96
10297692,"11/27/13","Large 2bd1ba + Backyard near Subway","Brooklyn","Apartment","Entire home/apt",11213,2,0,"120",NA
16796122,"6/15/14","Beautiful Studio- View of Manhattan","Brooklyn","Apartment","Entire home/apt",11238,1,11,"204",96
5230748,"2/25/13","Stylish Luxury 1BR with Great Perks","Manhattan","Apartment","Entire home/apt",10069,3,8,"345",94
2170418,"4/18/12","Chic studio in the West Village","Manhattan","Apartment","Entire home/apt",10014,1,0,"225",NA
743531,"6/25/11","Bowery Floor-through 1 bedroom","Manhattan","Apartment","Entire home/apt",10003,1,0,"200",NA
18827701,"7/24/14","Classic brownstone garden-level apt","Brooklyn","Apartment","Entire home/apt",11215,1,0,"125",NA
21924402,"9/29/14","Charming Large 1 BR in West Chelsea","Manhattan","Apartment","Entire home/apt",10011,1,0,"375",NA
21979970,"9/30/14","Elegant furnished 1BR apartment","Queens","House","Entire home/apt",11365,1,3,"125",100
22506151,"10/13/14","Columbus Circle 3B Perfect Location","Manhattan","Apartment","Entire home/apt",10023,3,6,"399",90
25435876,"12/31/14","Amazing view Luxury 2BDR Midtown","Manhattan","Apartment","Entire home/apt",10018,5,10,"280",80
5063676,"2/12/13","Sunny & Quiet 2-Bdrm (Kid-friendly)","Manhattan","Apartment","Entire home/apt",10027,1,11,"160",90
250209,"10/1/10","Great location, Large, Renovated","Manhattan","Apartment","Entire home/apt",10036,2,0,"156",NA
16899139,"6/17/14","Sunny loft on quiet block in LES","Manhattan","Apartment","Entire home/apt",10002,1,10,"220",98
3483450,"9/5/12","Quality and Quantity.....","Brooklyn","Apartment","Entire home/apt",11233,2,16,"140",86
9304603,"10/8/13","Sunny Brooklyn Townhouse sleeps 5!","Brooklyn","Apartment","Entire home/apt",11238,1,0,"139",NA
12755766,"3/3/14","3 Bedroom 2 Bath in Williamsburg","Brooklyn","Apartment","Entire home/apt",11206,3,3,"250",100
40405664,"8/3/15","Charming 1BR in the heart of Nolita","Manhattan","Apartment","Entire home/apt",10012,1,1,"135",NA
7339760,"7/7/13","Cozy Gem in Harlem Close to ALL!","Manhattan","Apartment","Entire home/apt",10029,1,1,"130",80
